anl_id,anl_machine,anl_file_md5,anl_file_name,name,anl_score,anl_duration,anl_network_udp,anl_network_tcp,anl_network_dns,anl_signatures_sv1,anl_signatures_sv2,anl_signatures_sv3,anl_signatures_sv4,anl_signatures_sv5,anl_signatures_sv6,anl_file_created,anl_regkey_written,anl_dll_loaded,anl_file_failed,anl_regkey_opened,anl_resolves_host,anl_file_written,anl_fetches_url,anl_regkey_read
244,cuckoo-w7-maldome-opened,2a2e7c02b6fc70713c77be19e65e351a,worm_win32_pykspa_rfn-91-win32_exe-undefined-2a2e7c02b6fc70713c77be19e65e351a.exe,pykspa,9.4,267,61,17,49,3,8,6,1,0,1,10,31,29,40,492,46,11,3,2249
122,cuckoo-w7-vmcloak,2a2e7c02b6fc70713c77be19e65e351a,worm_win32_pykspa_rfn-91-win32_exe-undefined-2a2e7c02b6fc70713c77be19e65e351a.exe,pykspa,8.8,144,63,21,52,3,8,5,1,0,1,10,31,102,40,488,44,11,3,2209
276,cuckoo-w7-opened,2a2e7c02b6fc70713c77be19e65e351a,worm_win32_pykspa_rfn-91-win32_exe-undefined-2a2e7c02b6fc70713c77be19e65e351a.exe,pykspa,8.2,140,55,0,14,3,8,4,1,0,1,10,31,22,40,490,12,11,3,2246
22,cuckoo-w7-01,2b09f1038021e2986071257123aa7d23,pws_win32_bzub-76-win32_exe-undefined-2b09f1038021e2986071257123aa7d23.exe,daws,9.2,43,23,11,9,4,8,5,0,1,1,26,7,29,3,52,0,28,0,130
176,cuckoo-w7-maldome-opened,2b09f1038021e2986071257123aa7d23,pws_win32_bzub-76-win32_exe-undefined-2b09f1038021e2986071257123aa7d23.exe,daws,8.8,51,15,1,3,4,7,5,0,1,1,26,7,29,3,52,0,28,0,129
145,cuckoo-w7-vmcloak,2b09f1038021e2986071257123aa7d23,pws_win32_bzub-76-win32_exe-undefined-2b09f1038021e2986071257123aa7d23.exe,daws,8.8,77,15,1,6,4,7,5,0,1,1,26,13,29,3,53,0,28,0,130
299,cuckoo-w7-opened,2b09f1038021e2986071257123aa7d23,pws_win32_bzub-76-win32_exe-undefined-2b09f1038021e2986071257123aa7d23.exe,daws,8.8,225,21,0,4,4,7,5,0,1,1,27,7,28,9,53,0,29,0,130
216,cuckoo-w7-maldome-opened,2e54b0866fe1fc851e3ddf6f25042aef,worm_win32_yuner_a-89-win32_exe-undefined-2e54b0866fe1fc851e3ddf6f25042aef.exe,autoit,16.8,135,17,1,3,2,13,15,0,1,1,1,50,60,30,403,0,7,2,757
79,cuckoo-w7-vmcloak,2e54b0866fe1fc851e3ddf6f25042aef,worm_win32_yuner_a-89-win32_exe-undefined-2e54b0866fe1fc851e3ddf6f25042aef.exe,autoit,7.4,196,19,5,7,2,6,4,0,1,1,1,30,28,1,200,0,5,0,322
233,cuckoo-w7-opened,2e54b0866fe1fc851e3ddf6f25042aef,worm_win32_yuner_a-89-win32_exe-undefined-2e54b0866fe1fc851e3ddf6f25042aef.exe,autoit,4.2,194,19,0,2,2,5,1,0,0,1,1,6,28,1,187,0,5,0,305
108,cuckoo-w7-01,3191f8d6671b5d17783b3fc7e3de6222,trojan_win32_bublik_b-78-win32_exe-yourpro.exe-3191f8d6671b5d17783b3fc7e3de6222.exe,fakealert,8.2,137,20,10,9,2,5,8,0,1,0,0,2,13,0,4,0,0,0,15
262,cuckoo-w7-maldome-opened,3191f8d6671b5d17783b3fc7e3de6222,trojan_win32_bublik_b-78-win32_exe-yourpro.exe-3191f8d6671b5d17783b3fc7e3de6222.exe,fakealert,7.2,135,16,1,3,2,4,7,0,1,0,0,1,16,1,5,0,0,0,12
37,cuckoo-w7-vmcloak,3191f8d6671b5d17783b3fc7e3de6222,trojan_win32_bublik_b-78-win32_exe-yourpro.exe-3191f8d6671b5d17783b3fc7e3de6222.exe,fakealert,8.4,137,17,5,7,3,5,8,0,1,0,0,100,13,1,5,0,0,0,462
191,cuckoo-w7-opened,3191f8d6671b5d17783b3fc7e3de6222,trojan_win32_bublik_b-78-win32_exe-yourpro.exe-3191f8d6671b5d17783b3fc7e3de6222.exe,fakealert,8,137,17,0,2,3,4,8,0,1,0,0,1,13,0,3,0,0,0,19
40,cuckoo-w7-01,31ad0f5dd01c13029e1962e4852620e1,virtool_win32_obfuscator-77-win32_exe-undefined-31ad0f5dd01c13029e1962e4852620e1.exe,emotet,8.4,138,28,10,11,5,7,3,0,0,1,0,2,18,0,73,0,0,4,116
194,cuckoo-w7-maldome-opened,31ad0f5dd01c13029e1962e4852620e1,virtool_win32_obfuscator-77-win32_exe-undefined-31ad0f5dd01c13029e1962e4852620e1.exe,emotet,8.8,133,23,1,4,5,8,3,0,0,1,0,1,19,1,75,0,0,4,99
95,cuckoo-w7-vmcloak,31ad0f5dd01c13029e1962e4852620e1,virtool_win32_obfuscator-77-win32_exe-undefined-31ad0f5dd01c13029e1962e4852620e1.exe,emotet,8.4,138,16,5,6,5,7,3,0,0,1,0,100,21,1,75,0,0,4,563
249,cuckoo-w7-opened,31ad0f5dd01c13029e1962e4852620e1,virtool_win32_obfuscator-77-win32_exe-undefined-31ad0f5dd01c13029e1962e4852620e1.exe,emotet,8.4,141,18,0,2,5,7,3,0,0,1,0,0,21,1,73,0,0,4,93
154,cuckoo-w7-01,35f17727d546e6740000c2d2064f21ed,win32_doboc_gen_1-74-win32_exe-undefined-35f17727d546e6740000c2d2064f21ed.exe,doboc,12.8,136,50,17,31,4,14,6,0,0,1,5,5,47,2,282,0,4,1,2407
308,cuckoo-w7-maldome-opened,35f17727d546e6740000c2d2064f21ed,win32_doboc_gen_1-74-win32_exe-undefined-35f17727d546e6740000c2d2064f21ed.exe,doboc,13.2,134,26,12,9,2,14,10,0,0,1,45,78,111,14,1068,7,30,18,3114
56,cuckoo-w7-vmcloak,35f17727d546e6740000c2d2064f21ed,win32_doboc_gen_1-74-win32_exe-undefined-35f17727d546e6740000c2d2064f21ed.exe,doboc,12.2,142,25,15,12,3,14,8,0,0,1,43,166,106,14,1086,6,37,19,2104
210,cuckoo-w7-opened,35f17727d546e6740000c2d2064f21ed,win32_doboc_gen_1-74-win32_exe-undefined-35f17727d546e6740000c2d2064f21ed.exe,doboc,11.8,137,19,0,3,3,13,8,0,0,1,27,64,86,8,939,3,21,16,2986
120,cuckoo-w7-01,38cdaf5ecc72089340569e0e5879ba4d,virus_win32_nabucur_a-74-win32_exe-undefined-38cdaf5ecc72089340569e0e5879ba4d.exe,virlock,11.6,137,21,12,10,1,10,5,2,0,1,7,5,12,3,30,1,5,2,68
274,cuckoo-w7-maldome-opened,38cdaf5ecc72089340569e0e5879ba4d,virus_win32_nabucur_a-74-win32_exe-undefined-38cdaf5ecc72089340569e0e5879ba4d.exe,virlock,11.6,133,15,3,3,1,10,5,2,0,1,7,5,13,3,28,1,5,2,68
120,cuckoo-w7-vmcloak,38cdaf5ecc72089340569e0e5879ba4d,virus_win32_nabucur_a-74-win32_exe-undefined-38cdaf5ecc72089340569e0e5879ba4d.exe,virlock,11.8,141,17,7,8,2,10,5,2,0,1,7,5,15,3,32,1,5,2,72
274,cuckoo-w7-opened,38cdaf5ecc72089340569e0e5879ba4d,virus_win32_nabucur_a-74-win32_exe-undefined-38cdaf5ecc72089340569e0e5879ba4d.exe,virlock,11.4,155,20,0,3,2,9,5,2,0,1,7,5,15,3,32,1,5,2,69
121,cuckoo-w7-01,39a54e86cda5865067195a76718a3c13,pws_msil_mintluks_b-81-win32_exe-tmp1.tmp.exe-39a54e86cda5865067195a76718a3c13.exe,msil,10,137,26,10,10,3,10,4,1,1,1,10,13,69,13,101,2,7,3,357
275,cuckoo-w7-maldome-opened,39a54e86cda5865067195a76718a3c13,pws_msil_mintluks_b-81-win32_exe-tmp1.tmp.exe-39a54e86cda5865067195a76718a3c13.exe,msil,9.6,133,19,1,5,3,9,4,1,1,1,10,14,71,8,92,2,7,3,352
31,cuckoo-w7-vmcloak,39a54e86cda5865067195a76718a3c13,pws_msil_mintluks_b-81-win32_exe-tmp1.tmp.exe-39a54e86cda5865067195a76718a3c13.exe,msil,10,307,18,5,8,3,10,3,1,0,1,10,13,71,13,101,2,7,3,360
185,cuckoo-w7-opened,39a54e86cda5865067195a76718a3c13,pws_msil_mintluks_b-81-win32_exe-tmp1.tmp.exe-39a54e86cda5865067195a76718a3c13.exe,msil,9.6,136,22,0,3,3,9,4,1,1,1,10,14,71,8,93,2,7,3,352
107,cuckoo-w7-01,39ee72f017c90814dc0b25b76bab13a0,virus_win32_ursnif_f-77-win32_exe-undefined-39ee72f017c90814dc0b25b76bab13a0.exe,doboc,12,138,32,17,14,2,13,6,0,0,1,5,18,57,2,357,0,4,2,2403
261,cuckoo-w7-maldome-opened,39ee72f017c90814dc0b25b76bab13a0,virus_win32_ursnif_f-77-win32_exe-undefined-39ee72f017c90814dc0b25b76bab13a0.exe,doboc,9,134,13,1,2,2,11,5,0,0,1,5,16,56,1,356,0,4,3,2382
45,cuckoo-w7-vmcloak,39ee72f017c90814dc0b25b76bab13a0,virus_win32_ursnif_f-77-win32_exe-undefined-39ee72f017c90814dc0b25b76bab13a0.exe,doboc,11.2,140,16,5,7,2,12,8,0,0,1,5,114,54,1,356,0,4,3,2845
199,cuckoo-w7-opened,39ee72f017c90814dc0b25b76bab13a0,virus_win32_ursnif_f-77-win32_exe-undefined-39ee72f017c90814dc0b25b76bab13a0.exe,doboc,9.6,135,17,0,2,2,11,6,0,0,1,5,16,52,1,355,0,4,3,2377
71,cuckoo-w7-01,3b9dea7cea4e5a57d9ac0613a6fc45db,backdoor_win32_zegost_rfn-89-win32_exe-incubus.exe-3b9dea7cea4e5a57d9ac0613a6fc45db.exe,cosmu,11.6,138,21,11,8,4,8,8,0,0,1,23,31,21,4,32,0,22,0,63
225,cuckoo-w7-maldome-opened,3b9dea7cea4e5a57d9ac0613a6fc45db,backdoor_win32_zegost_rfn-89-win32_exe-incubus.exe-3b9dea7cea4e5a57d9ac0613a6fc45db.exe,cosmu,8.6,144,15,1,2,4,6,7,0,0,1,24,31,20,2,31,0,23,0,62
42,cuckoo-w7-vmcloak,3b9dea7cea4e5a57d9ac0613a6fc45db,backdoor_win32_zegost_rfn-89-win32_exe-incubus.exe-3b9dea7cea4e5a57d9ac0613a6fc45db.exe,cosmu,8.4,142,18,5,7,4,7,6,0,0,1,17,31,20,3,31,0,16,0,62
196,cuckoo-w7-opened,3b9dea7cea4e5a57d9ac0613a6fc45db,backdoor_win32_zegost_rfn-89-win32_exe-incubus.exe-3b9dea7cea4e5a57d9ac0613a6fc45db.exe,cosmu,8.6,292,17,0,2,4,6,7,0,0,1,29,31,22,2,32,0,28,0,62
143,cuckoo-w7-01,3d64a373b7686d72bd9b6c55d4d8d100,virtool_win32_ceeinject_agi_bit-75-win32_exe-undefined-3d64a373b7686d72bd9b6c55d4d8d100.exe,ekstak,12.2,134,24,10,10,4,8,10,0,1,1,1,0,28,1,90,2,1,1,71
297,cuckoo-w7-maldome-opened,3d64a373b7686d72bd9b6c55d4d8d100,virtool_win32_ceeinject_agi_bit-75-win32_exe-undefined-3d64a373b7686d72bd9b6c55d4d8d100.exe,ekstak,11.4,130,15,1,3,5,7,9,0,1,1,1,0,25,0,54,2,1,1,9
121,cuckoo-w7-vmcloak,3d64a373b7686d72bd9b6c55d4d8d100,virtool_win32_ceeinject_agi_bit-75-win32_exe-undefined-3d64a373b7686d72bd9b6c55d4d8d100.exe,ekstak,13.8,136,18,5,8,5,9,10,0,2,1,1,0,28,0,57,2,1,1,13
275,cuckoo-w7-opened,3d64a373b7686d72bd9b6c55d4d8d100,virtool_win32_ceeinject_agi_bit-75-win32_exe-undefined-3d64a373b7686d72bd9b6c55d4d8d100.exe,ekstak,11.8,144,25,0,3,5,8,9,0,1,1,1,0,28,0,56,2,1,1,10
31,cuckoo-w7-01,3e4a0cb02c4339ae93749d07b640356a,virus_win32_nabucur_a-67-win32_exe-undefined-3e4a0cb02c4339ae93749d07b640356a.exe,virlock,11.4,134,27,13,10,1,11,4,2,0,1,7,5,13,3,36,1,5,2,55
185,cuckoo-w7-maldome-opened,3e4a0cb02c4339ae93749d07b640356a,virus_win32_nabucur_a-67-win32_exe-undefined-3e4a0cb02c4339ae93749d07b640356a.exe,virlock,11.4,131,15,3,3,1,11,4,2,0,1,7,5,14,3,34,1,5,2,55
81,cuckoo-w7-vmcloak,3e4a0cb02c4339ae93749d07b640356a,virus_win32_nabucur_a-67-win32_exe-undefined-3e4a0cb02c4339ae93749d07b640356a.exe,virlock,13,141,20,9,8,3,14,4,2,0,1,8,5,29,6,42,1,7,2,60
235,cuckoo-w7-opened,3e4a0cb02c4339ae93749d07b640356a,virus_win32_nabucur_a-67-win32_exe-undefined-3e4a0cb02c4339ae93749d07b640356a.exe,virlock,13.4,147,24,0,3,3,12,6,2,0,1,7,5,24,4,42,1,7,2,60
88,cuckoo-w7-01,3e8c49ce5249ceb65b5333854d052534,virtool_win32_obfuscator-66-win32_exe-metionin_knive_out_9.0.exe-3e8c49ce5249ceb65b5333854d052534.exe,barys,7.2,43,96,56,66,7,7,3,0,0,1,7,558,70,1,1011,2,6,7,661
242,cuckoo-w7-maldome-opened,3e8c49ce5249ceb65b5333854d052534,virtool_win32_obfuscator-66-win32_exe-metionin_knive_out_9.0.exe-3e8c49ce5249ceb65b5333854d052534.exe,barys,11.4,135,44,55,30,6,12,7,0,0,1,120,632,132,41,1799,30,106,19,2118
131,cuckoo-w7-vmcloak,3e8c49ce5249ceb65b5333854d052534,virtool_win32_obfuscator-66-win32_exe-metionin_knive_out_9.0.exe-3e8c49ce5249ceb65b5333854d052534.exe,barys,10.8,141,87,61,33,6,12,6,0,0,1,108,719,117,38,1793,27,96,18,2582
285,cuckoo-w7-opened,3e8c49ce5249ceb65b5333854d052534,virtool_win32_obfuscator-66-win32_exe-metionin_knive_out_9.0.exe-3e8c49ce5249ceb65b5333854d052534.exe,barys,8.4,140,21,0,6,6,9,4,0,0,1,44,612,99,9,1644,6,38,16,1952
64,cuckoo-w7-01,3ef38ff87570a0525685d7dc630f439e,trojan_win32_skeeyah_a_rfn-62-win32_exe-undefined-3ef38ff87570a0525685d7dc630f439e.exe,zusy,10.2,38,22,11,7,3,12,6,0,0,1,1,1,6,1,12,1,1,0,40
218,cuckoo-w7-maldome-opened,3ef38ff87570a0525685d7dc630f439e,trojan_win32_skeeyah_a_rfn-62-win32_exe-undefined-3ef38ff87570a0525685d7dc630f439e.exe,zusy,11.8,19,14,1,3,3,12,7,0,1,1,1,1,6,1,11,1,1,0,39
73,cuckoo-w7-vmcloak,3ef38ff87570a0525685d7dc630f439e,trojan_win32_skeeyah_a_rfn-62-win32_exe-undefined-3ef38ff87570a0525685d7dc630f439e.exe,zusy,11.2,21,19,4,7,3,12,6,0,1,1,1,1,6,1,11,1,1,0,39
227,cuckoo-w7-opened,3ef38ff87570a0525685d7dc630f439e,trojan_win32_skeeyah_a_rfn-62-win32_exe-undefined-3ef38ff87570a0525685d7dc630f439e.exe,zusy,9,20,18,0,5,3,9,6,0,0,1,1,1,6,1,11,1,1,0,39
149,cuckoo-w7-01,3fbcb298fc138d445ff406156e9f0d58,virus_win32_ursnif_f-79-win32_exe-undefined-3fbcb298fc138d445ff406156e9f0d58.exe,doboc,11.2,135,21,11,9,2,11,6,0,0,1,3,3,10,1,4,0,3,0,18
303,cuckoo-w7-maldome-opened,3fbcb298fc138d445ff406156e9f0d58,virus_win32_ursnif_f-79-win32_exe-undefined-3fbcb298fc138d445ff406156e9f0d58.exe,doboc,9.8,131,14,1,2,3,11,6,0,0,1,3,1,9,1,3,0,3,0,15
152,cuckoo-w7-vmcloak,3fbcb298fc138d445ff406156e9f0d58,virus_win32_ursnif_f-79-win32_exe-undefined-3fbcb298fc138d445ff406156e9f0d58.exe,doboc,11.2,473,16,5,7,3,11,6,0,0,1,3,100,15,1,9,0,3,0,533
306,cuckoo-w7-opened,3fbcb298fc138d445ff406156e9f0d58,virus_win32_ursnif_f-79-win32_exe-undefined-3fbcb298fc138d445ff406156e9f0d58.exe,doboc,9,134,17,0,2,3,9,6,0,0,1,3,2,11,0,3,0,3,0,22
152,cuckoo-w7-01,405b7e59bba63787b26ff077e4fc16f0,win32_worm_vb_nzq-87-win32_exe-incubus.exe-405b7e59bba63787b26ff077e4fc16f0.exe,cosmu,11.6,140,26,11,8,4,8,8,0,0,1,23,31,21,4,32,0,22,0,63
306,cuckoo-w7-maldome-opened,405b7e59bba63787b26ff077e4fc16f0,win32_worm_vb_nzq-87-win32_exe-incubus.exe-405b7e59bba63787b26ff077e4fc16f0.exe,cosmu,8.6,153,14,1,2,4,6,7,0,0,1,24,31,20,2,31,0,23,0,62
65,cuckoo-w7-vmcloak,405b7e59bba63787b26ff077e4fc16f0,win32_worm_vb_nzq-87-win32_exe-incubus.exe-405b7e59bba63787b26ff077e4fc16f0.exe,cosmu,9,148,17,5,7,4,7,7,0,0,1,17,31,20,3,31,0,16,0,62
219,cuckoo-w7-opened,405b7e59bba63787b26ff077e4fc16f0,win32_worm_vb_nzq-87-win32_exe-incubus.exe-405b7e59bba63787b26ff077e4fc16f0.exe,cosmu,8.6,151,16,0,2,4,6,7,0,0,1,30,31,22,2,32,0,29,0,62
20,cuckoo-w7-01,446820167f0442252d33e0c10aa67c0b,trojan_win32_fuerboos_e_cl-27-win32_exe-kabakada.exe-446820167f0442252d33e0c10aa67c0b.exe,fareit,10.2,135,23,10,9,3,7,8,0,2,0,1,0,22,1,89,2,1,1,76
174,cuckoo-w7-maldome-opened,446820167f0442252d33e0c10aa67c0b,trojan_win32_fuerboos_e_cl-27-win32_exe-kabakada.exe-446820167f0442252d33e0c10aa67c0b.exe,fareit,10,133,14,1,2,4,6,8,0,2,0,1,0,19,0,53,2,1,1,14
103,cuckoo-w7-vmcloak,446820167f0442252d33e0c10aa67c0b,trojan_win32_fuerboos_e_cl-27-win32_exe-kabakada.exe-446820167f0442252d33e0c10aa67c0b.exe,fareit,10.4,139,19,6,8,4,7,8,0,2,0,1,0,19,0,54,2,1,1,12
257,cuckoo-w7-opened,446820167f0442252d33e0c10aa67c0b,trojan_win32_fuerboos_e_cl-27-win32_exe-kabakada.exe-446820167f0442252d33e0c10aa67c0b.exe,fareit,10,135,17,0,2,4,6,8,0,2,0,1,0,20,0,53,2,1,1,14
122,cuckoo-w7-01,44bc67903e1734c73546548c4cce53d7,virus_win32_nabucur_a-82-win32_exe-undefined-44bc67903e1734c73546548c4cce53d7.exe,virlock,12,136,23,13,10,1,11,5,2,0,1,7,5,12,3,30,1,5,2,68
276,cuckoo-w7-maldome-opened,44bc67903e1734c73546548c4cce53d7,virus_win32_nabucur_a-82-win32_exe-undefined-44bc67903e1734c73546548c4cce53d7.exe,virlock,11.6,134,16,3,3,1,10,5,2,0,1,7,5,12,3,28,1,5,2,68
72,cuckoo-w7-vmcloak,44bc67903e1734c73546548c4cce53d7,virus_win32_nabucur_a-82-win32_exe-undefined-44bc67903e1734c73546548c4cce53d7.exe,virlock,12.6,142,18,9,8,3,10,6,2,0,1,139,5,39,49,34,1,139,2,303
226,cuckoo-w7-opened,44bc67903e1734c73546548c4cce53d7,virus_win32_nabucur_a-82-win32_exe-undefined-44bc67903e1734c73546548c4cce53d7.exe,virlock,11.4,151,22,0,3,2,9,5,2,0,1,7,5,15,3,32,1,5,2,69
146,cuckoo-w7-01,44d96e08f3625c7ef28af53e45d1c33b,trojan_win32_coinminer_rfn-73-win32_exe-undefined-44d96e08f3625c7ef28af53e45d1c33b.exe,coinminer,8.6,135,21,10,9,5,10,4,0,0,1,16,27,55,3,851,0,16,16,3369
300,cuckoo-w7-maldome-opened,44d96e08f3625c7ef28af53e45d1c33b,trojan_win32_coinminer_rfn-73-win32_exe-undefined-44d96e08f3625c7ef28af53e45d1c33b.exe,coinminer,8.2,132,15,1,2,5,9,4,0,0,1,16,30,55,2,826,0,16,16,3331
82,cuckoo-w7-vmcloak,44d96e08f3625c7ef28af53e45d1c33b,trojan_win32_coinminer_rfn-73-win32_exe-undefined-44d96e08f3625c7ef28af53e45d1c33b.exe,coinminer,8.6,139,16,5,7,4,9,5,0,0,1,16,8,31,1,504,0,16,15,1107
236,cuckoo-w7-opened,44d96e08f3625c7ef28af53e45d1c33b,trojan_win32_coinminer_rfn-73-win32_exe-undefined-44d96e08f3625c7ef28af53e45d1c33b.exe,coinminer,5.8,57,14,0,2,3,7,2,0,0,1,2,2,26,1,385,0,2,4,2307
93,cuckoo-w7-01,45df4cd67719321969cd80f5ede4a618,virus_win32_nabucur_a-77-win32_exe-undefined-45df4cd67719321969cd80f5ede4a618.exe,virlock,11.2,137,27,13,10,2,10,4,2,0,1,7,5,13,3,36,1,5,2,55
247,cuckoo-w7-maldome-opened,45df4cd67719321969cd80f5ede4a618,virus_win32_nabucur_a-77-win32_exe-undefined-45df4cd67719321969cd80f5ede4a618.exe,virlock,11.2,134,16,3,3,2,10,4,2,0,1,7,5,13,3,34,1,5,2,55
144,cuckoo-w7-vmcloak,45df4cd67719321969cd80f5ede4a618,virus_win32_nabucur_a-77-win32_exe-undefined-45df4cd67719321969cd80f5ede4a618.exe,virlock,11.4,143,19,7,8,3,10,4,2,0,1,7,5,14,3,36,1,5,2,39
298,cuckoo-w7-opened,45df4cd67719321969cd80f5ede4a618,virus_win32_nabucur_a-77-win32_exe-undefined-45df4cd67719321969cd80f5ede4a618.exe,virlock,10.6,154,23,0,3,3,8,4,2,0,1,7,5,14,3,36,1,5,2,38
141,cuckoo-w7-01,47c07122bfd7d59acdc0a2e513dc0ccf,win32_doboc_gen_1-77-win32_exe-undefined-47c07122bfd7d59acdc0a2e513dc0ccf.exe,doboc,12.4,136,47,17,29,4,13,6,0,0,1,5,4,46,2,281,0,4,1,2405
295,cuckoo-w7-maldome-opened,47c07122bfd7d59acdc0a2e513dc0ccf,win32_doboc_gen_1-77-win32_exe-undefined-47c07122bfd7d59acdc0a2e513dc0ccf.exe,doboc,12,132,23,11,7,2,14,8,0,0,1,42,76,111,12,1063,6,32,18,3102
27,cuckoo-w7-vmcloak,47c07122bfd7d59acdc0a2e513dc0ccf,win32_doboc_gen_1-77-win32_exe-undefined-47c07122bfd7d59acdc0a2e513dc0ccf.exe,doboc,13.8,140,25,15,12,3,15,10,0,0,1,43,165,106,14,1087,6,35,18,2098
181,cuckoo-w7-opened,47c07122bfd7d59acdc0a2e513dc0ccf,win32_doboc_gen_1-77-win32_exe-undefined-47c07122bfd7d59acdc0a2e513dc0ccf.exe,doboc,11.2,137,19,0,3,3,13,7,0,0,1,27,64,91,8,943,3,21,16,3001
103,cuckoo-w7-01,47ff508cb1b68bf065adbb277726311a,virus_win32_ramnit_i-89-win32_exe-undefined-47ff508cb1b68bf065adbb277726311a.exe,ramnit,6,39,19,9,8,5,8,1,0,0,1,2,4,47,0,80,0,1,2,159
257,cuckoo-w7-maldome-opened,47ff508cb1b68bf065adbb277726311a,virus_win32_ramnit_i-89-win32_exe-undefined-47ff508cb1b68bf065adbb277726311a.exe,ramnit,7,134,15,1,3,5,9,2,0,0,1,22,64,92,8,930,3,16,17,1438
87,cuckoo-w7-vmcloak,47ff508cb1b68bf065adbb277726311a,virus_win32_ramnit_i-89-win32_exe-undefined-47ff508cb1b68bf065adbb277726311a.exe,ramnit,8.4,140,20,6,9,5,11,3,0,0,1,22,159,88,8,792,2,17,17,1880
241,cuckoo-w7-opened,47ff508cb1b68bf065adbb277726311a,virus_win32_ramnit_i-89-win32_exe-undefined-47ff508cb1b68bf065adbb277726311a.exe,ramnit,7.8,137,19,0,3,5,11,2,0,0,1,22,66,89,8,758,3,16,17,1364
95,cuckoo-w7-01,4cd20b7d911e9a305899bd29ed644702,virus_win32_ursnif_f-79-win32_exe-undefined-4cd20b7d911e9a305899bd29ed644702.exe,doboc,11.6,139,29,18,14,2,12,6,0,0,1,3,3,9,1,4,0,3,0,19
249,cuckoo-w7-maldome-opened,4cd20b7d911e9a305899bd29ed644702,virus_win32_ursnif_f-79-win32_exe-undefined-4cd20b7d911e9a305899bd29ed644702.exe,doboc,9.8,132,15,1,2,3,11,6,0,0,1,3,1,9,1,3,0,3,0,15
132,cuckoo-w7-vmcloak,4cd20b7d911e9a305899bd29ed644702,virus_win32_ursnif_f-79-win32_exe-undefined-4cd20b7d911e9a305899bd29ed644702.exe,doboc,10.6,135,17,7,7,3,10,8,0,0,1,3,100,8,1,4,0,3,0,465
286,cuckoo-w7-opened,4cd20b7d911e9a305899bd29ed644702,virus_win32_ursnif_f-79-win32_exe-undefined-4cd20b7d911e9a305899bd29ed644702.exe,doboc,9.2,140,17,0,2,3,11,5,0,0,1,3,1,17,0,8,0,3,0,77
70,cuckoo-w7-01,4d179c019711cb663884cb6e9e16a7aa,trojan_win32_skeeyah_a_bit-73-win32_exe-undefined-4d179c019711cb663884cb6e9e16a7aa.exe,razy,19.4,149,22,14,11,8,15,16,0,1,1,11,9,72,16,249,2,7,7,2579
224,cuckoo-w7-maldome-opened,4d179c019711cb663884cb6e9e16a7aa,trojan_win32_skeeyah_a_bit-73-win32_exe-undefined-4d179c019711cb663884cb6e9e16a7aa.exe,razy,10,18,13,0,1,5,5,8,0,1,1,0,0,30,7,69,0,0,0,159
28,cuckoo-w7-vmcloak,4d179c019711cb663884cb6e9e16a7aa,trojan_win32_skeeyah_a_bit-73-win32_exe-undefined-4d179c019711cb663884cb6e9e16a7aa.exe,razy,24,149,18,9,9,8,18,19,2,1,1,683,199,109,23,508,4,644,7,546
182,cuckoo-w7-opened,4d179c019711cb663884cb6e9e16a7aa,trojan_win32_skeeyah_a_bit-73-win32_exe-undefined-4d179c019711cb663884cb6e9e16a7aa.exe,razy,20,137,46,0,4,8,15,17,0,1,1,10,22,83,9,261,5,8,8,2549
138,cuckoo-w7-01,4d94a2b3e91832b90e92741c1201940c,gen_variant_razy_272035-88-win32_exe-undefined-4d94a2b3e91832b90e92741c1201940c.exe,zegost,7.6,136,26,13,12,2,9,4,0,0,1,0,1,20,0,14,1,1,1,17
292,cuckoo-w7-maldome-opened,4d94a2b3e91832b90e92741c1201940c,gen_variant_razy_272035-88-win32_exe-undefined-4d94a2b3e91832b90e92741c1201940c.exe,zegost,6.6,132,15,12,3,2,8,3,0,0,1,0,1,20,1,14,1,1,1,17
32,cuckoo-w7-vmcloak,4d94a2b3e91832b90e92741c1201940c,gen_variant_razy_272035-88-win32_exe-undefined-4d94a2b3e91832b90e92741c1201940c.exe,zegost,7,138,19,15,8,2,9,3,0,0,1,0,1,20,1,14,1,1,1,17
186,cuckoo-w7-opened,4d94a2b3e91832b90e92741c1201940c,gen_variant_razy_272035-88-win32_exe-undefined-4d94a2b3e91832b90e92741c1201940c.exe,zegost,6.6,135,18,0,3,2,8,3,0,0,1,0,1,20,1,8,1,1,1,4
82,cuckoo-w7-01,4f110af3acf560dfc83ab61d8a71d4f3,worm_win32_gamarue_i-86-win32_exe-putty-4f110af3acf560dfc83ab61d8a71d4f3.exe,androm,13.4,196,23,11,9,3,10,11,0,1,1,2,8,37,4,445,0,2,3,2379
236,cuckoo-w7-maldome-opened,4f110af3acf560dfc83ab61d8a71d4f3,worm_win32_gamarue_i-86-win32_exe-putty-4f110af3acf560dfc83ab61d8a71d4f3.exe,androm,15,191,31,10,7,3,14,11,0,1,1,3,4,44,4,446,1,3,4,2367
86,cuckoo-w7-vmcloak,4f110af3acf560dfc83ab61d8a71d4f3,worm_win32_gamarue_i-86-win32_exe-putty-4f110af3acf560dfc83ab61d8a71d4f3.exe,androm,16.8,138,30,14,13,3,15,12,1,1,1,3,103,40,4,226,3,3,4,776
